Id,SalePrice
1722,126978.94059594205
1723,156106.14881680513
1724,208555.47352428292
1725,241709.36676219877
1726,190134.8527013173
1727,152160.8436454485
1728,175526.42270800017
1729,175758.9183244707
1730,155034.38232337864
1731,122002.9270967558
1732,131626.70734524168
1733,117519.51333439015
1734,123098.47593691677
1735,131851.9984082082
1736,115346.05396487718
1737,303523.8116611083
1738,248674.7282440748
1739,256121.21558973542
1740,222333.66023389238
1741,185745.7837477811
1742,169051.0045229907
1743,173962.07145373296
1744,307876.61314634397
1745,207917.50827377342
1746,189499.58752057154
1747,220792.89883471027
1748,219970.839321435
1749,154215.16718761396
1750,122668.52081915995
1751,237613.70419815904
1752,122477.56934962078
1753,144138.54416816722
1754,187954.30650957266
1755,165122.82750751008
1756,128620.93398079847
1757,124248.28855576142
1758,146884.25799668458
1759,163682.18036970912
1760,162799.18790203088
1761,135877.16679440698
1762,181202.58887332314
1763,177091.6744091111
1764,120746.3134187405
1765,153185.30343505548
1766,170831.15950186085
1767,196759.72823923727
1768,140730.20653897777
1769,175860.6049830839
1770,148416.2432610762
1771,127609.21466930266
1772,133641.64966426347
1773,126930.23059610758
1774,139449.4574714116
1775,144796.95006030286
1776,123873.38235343427
1777,105938.05039084509
1778,137715.27787674445
1779,115957.57285958104
1780,179396.5608849765
1781,132327.67113028525
1782,89297.92417494129
1783,142645.00181690388
1784,106925.58908073186
1785,119310.4345883057
1786,143495.06201304833
1787,158479.9018493447
1788,57338.38828855466
1789,98152.05143014222
1790,82248.61005903385
1791,184343.64842931923
1792,151707.00854472985
1793,132625.87924611344
1794,157760.76701337757
1795,133175.36747492716
1796,133007.98408578374
1797,109759.97822457395
1798,126224.14233652968
1799,113735.28298776205
1800,133841.47420283357
1801,125765.16742235838
1802,134933.40011420113
1803,150040.97324323587
1804,135567.9678980551
1805,138265.64821919941
1806,122044.31606409293
1807,124021.69635415911
1808,119539.8923444378
1809,115551.77178793238
1810,142779.93597141484
1811,97534.96521200628
1812,93606.85617098544
1813,125018.40661531227
1814,91137.38754727006
1815,56600.94896409248
1816,97053.13156802242
1817,112233.75474599542
1818,154264.0026068591
1819,130769.36207426238
1820,57422.036347667716
1821,109067.95236448919
1822,152168.21362850926
1823,42548.630366417114
1824,124861.00603121571
1825,136366.59528643175
1826,107602.01191890828
1827,98018.95982452159
1828,128437.31687032245
1829,111966.69432934484
1830,140550.29356472724
1831,151859.40110285615
1832,95419.69306597601
1833,128641.29958110293
1834,117934.54279392774
1835,114855.53168289825
1836,113291.99847220491
1837,84052.4462095288
1838,129447.36085271259
1839,104881.7253656101
1840,144162.00617095263
1841,135520.8244680147
1842,86332.17913221972
1843,134149.3972473094
1844,150276.21967308148
1845,139395.7374722744
1846,150942.18505349604
1847,163013.07848199038
1848,68716.70066501114
1849,109675.5669591545
1850,118170.88985533477
1851,145400.64703234556
1852,124787.84806999264
1853,132438.8863977897
1854,168470.3225221166
1855,163109.06744719355
1856,219251.72971997573
1857,141815.12592506577
1858,135457.4956942
1859,118444.16180652549
1860,148378.09931657685
1861,117097.17452441278
1862,303971.0301340931
1863,287024.75210450694
1864,287020.3541250683
1865,358086.5235265828
1866,335177.6809799224
1867,226442.88667209246
1868,279813.48522558424
1869,203407.45623165675
1870,218799.65281332692
1871,274331.84405734297
1872,177356.81757865497
1873,237589.33196055327
1874,142193.89984103362
1875,197204.54966108454
1876,196084.839680869
1877,199819.6653836361
1878,210855.14642245596
1879,129889.25607630258
1880,131583.10412178063
1881,222277.8130262044
1882,242759.40785342784
1883,187109.86021409268
1884,197349.58101486636
1885,240817.2568034444
1886,284559.2292157349
1887,205786.20265146584
1888,246457.9088448225
1889,170388.2769233184
1890,123566.4428849532
1891,135555.54516551842
1892,100197.60750182433
1893,132469.2690185615
1894,122466.97505942066
1895,140430.85105207755
1896,126323.71063635728
1897,116893.57864138416
1898,117010.25092863853
1899,153269.81915681725
1900,143415.80781474168
1901,182585.1091084305
1902,146275.0425679852
1903,240961.91603158935
1904,149894.2489608811
1905,191427.01075074542
1906,160892.11447328381
1907,187517.238381226
1908,107635.55790171088
1909,134922.08859111503
1910,120657.12315249185
1911,216263.04584503034
1912,331092.6382702557
1913,140524.76148948184
1914,65410.08361188775
1915,311785.938368261
1916,61006.62934797686
1917,245839.8321343192
1918,138194.06781889667
1919,165574.98626621818
1920,148109.64518506313
1921,361471.67520900315
1922,311453.1082946914
1923,218635.0161003133
1924,226923.75303702097
1925,190413.48412728508
1926,366734.9230844792
1927,132132.21248798768
1928,161733.0236394453
1929,122860.89649938451
1930,135169.72207120137
1931,138348.95138975026
1932,141446.32295822588
1933,183708.04127050404
1934,180425.8098185007
1935,172099.76184930324
1936,196509.5695478532
1937,184199.80785440706
1938,175304.7715289446
1939,277109.64122005994
1940,185755.32838420908
1941,170948.82335262914
1942,178417.59362751932
1943,220589.1403920169
1944,415498.5556731925
1945,419841.98584013013
1946,163158.7354591832
1947,325318.3520970297
1948,174049.0316064299
1949,246408.58449694514
1950,182926.6429085709
1951,238339.54066381126
1952,195555.87386119523
1953,165351.78575927898
1954,194551.6370536788
1955,136937.67562039912
1956,312618.80981280457
1957,154733.50623582088
1958,281309.7326265455
1959,150975.72258174553
1960,117693.50347700898
1961,127230.46774839135
1962,96309.20059012392
1963,102087.41673719634
1964,108921.32847089117
1965,149901.920749053
1966,147511.73310967587
1967,281848.19571843033
1968,418732.40871648013
1969,405932.35830894706
1970,413024.7408267793
1971,460921.87595632
1972,370081.76795006974
1973,291715.89581885235
1974,330380.3195927782
1975,464278.12890516105
1976,268177.2345993429
1977,350493.38759329886
1978,360077.28480531246
1979,343748.4600381517
1980,210155.79799246602
1981,332908.8174115293
1982,231707.71178976627
1983,230201.14322297578
1984,164502.04525260717
1985,218152.51816392626
1986,203282.96853595768
1987,188237.58203258622
1988,176103.68487090268
1989,193394.31254056172
1990,209900.85141737259
1991,230136.45526772333
1992,219621.05531357683
1993,176736.48100384296
1994,234414.54822304292
1995,185039.27278729965
1996,251049.27888769668
1997,315843.7638886612
1998,303252.94170306786
1999,285557.77118825645
2000,332912.59496375517
2001,265727.63997498417
2002,249959.5281730767
2003,258883.37277479362
2004,279819.26652109623
2005,236798.42936912493
2006,233786.82882359388
2007,253805.65377328414
2008,209678.937589866
2009,201336.51255063823
2010,189065.6234257507
2011,146642.97857692285
2012,177044.5981014739
2013,185589.83044229614
2014,181895.82493832806
2015,210942.88785446016
2016,190581.71851102065
2017,194200.13229723767
2018,128147.79713833422
2019,135276.01512720186
2020,105772.35073972585
2021,112388.7344600553
2022,178655.77997253666
2023,147764.2226479994
2024,253087.9479558723
2025,358130.94526418735
2026,189981.95694638527
2027,162007.22012902718
2028,144353.35280478984
2029,167553.81024309614
2030,276661.506635683
2031,231886.01677450305
2032,254119.52633899025
2033,261373.71615407366
2034,176647.9658248705
2035,224465.205231153
2036,194338.4991609687
2037,197011.44862994915
2038,303738.2521674403
2039,230251.37101383644
2040,286793.8232425075
2041,274136.45958945627
2042,212365.48790721653
2043,172089.72472238238
2044,164880.0441805845
2045,212917.19598925477
2046,144413.14988667954
2047,146392.36062005692
2048,141657.15945293132
2049,137299.02207256926
2050,179016.66409192813
2051,100351.56932185468
2052,121810.05107357445
2053,143370.45520622813
2054,92250.68390309668
2055,154216.28197386418
2056,143372.1489076594
2057,117411.36462549235
2058,212469.0129530537
2059,136882.16431596328
2060,157341.6194057073
2061,162087.45512655773
2062,126301.4519659589
2063,121177.61475868322
2064,147155.29531162884
2065,121916.4178439498
2066,165225.85748869093
2067,118361.71285756472
2068,138633.381350822
2069,84001.9863031079
2070,114243.7487343096
2071,95414.32130188122
2072,136087.43998682167
2073,141006.08549566666
2074,190297.980768386
2075,148592.00157640368
2076,121529.40503435841
2077,151117.47218479804
2078,130684.80761980364
2079,137141.4380631058
2080,120634.61353944063
2081,125993.37822416067
2082,122731.60706824287
2083,152112.07431588025
2084,113889.13442979302
2085,125635.13541409545
2086,112897.57331772147
2087,126252.06206281402
2088,90966.1162645799
2089,79587.1215022103
2090,130637.81394041111
2091,114426.17598556764
2092,134536.7097525311
2093,111877.4648186774
2094,108051.39529978795
2095,149260.34225537902
2096,79454.14344554473
2097,95985.0807567499
2098,148065.7318456801
2099,60896.18716528837
2100,96467.19126135437
2101,113546.36227242814
2102,125204.47520475801
2103,107610.53426151579
2104,136270.73859483807
2105,124061.41672008316
2106,78211.86550334402
2107,212178.5025362405
2108,114928.13720395954
2109,112836.03555358325
2110,119776.97595853821
2111,125052.64768911616
2112,144340.24555443838
2113,125281.00909699331
2114,119534.74149680509
2115,163651.77860520862
2116,111997.50585746499
2117,148522.3279759895
2118,126354.94727308695
2119,109731.4499930184
2120,120875.26549601948
2121,85785.26946346441
2122,115421.23120079178
2123,91865.85082360517
2124,167329.39444066415
2125,122688.8677093779
2126,158661.1678620878
2127,147343.58435452357
2128,121365.61524837867
2129,97839.43398663029
2130,135296.42111065506
2131,147094.20163958002
2132,110246.2016065332
2133,119919.96206177401
2134,128274.58387296306
2135,97622.25957355477
2136,75221.13625330286
2137,108791.67217153388
2138,127328.47257922596
2139,150066.20142246364
2140,133318.04964820234
2141,158511.89314517847
2142,131394.02933392502
2143,143812.01006589358
2144,114741.65532283403
2145,137311.6732853709
2146,160651.32193043572
2147,140934.36305416666
2148,150175.74034518504
2149,147887.0656714207
2150,245256.09148735862
2151,120975.0658159671
2152,150930.6668765836
2153,147688.8607157176
2154,102303.41398341434
2155,138493.44194102328
2156,247174.77843029442
2157,222742.5413983221
2158,243473.05050113332
2159,212033.62695703597
2160,179791.95848218177
2161,240293.7408074974
2162,348229.3884235843
2163,344672.9253916065
2164,250291.6455253285
2165,204714.25575289052
2166,152984.44447478442
2167,214460.54866695552
2168,199053.94694711975
2169,201355.0514889327
2170,211786.55092732544
2171,148678.17250306075
2172,139812.1838255154
2173,175262.19732253457
2174,227958.19602117088
2175,282916.23275003117
2176,309612.79060346074
2177,242067.7655580176
2178,211349.10020518384
2179,139232.89604068839
2180,192657.47556598237
2181,202647.86161075172
2182,232492.78477251343
2183,203475.27809884516
2184,115923.72059406832
2185,126875.429830987
2186,144903.1077326819
2187,159376.658486404
2188,167463.52028543048
2189,301012.40677124774
2190,79447.48237419278
2191,77769.03342421372
2192,90894.29317020488
2193,110820.89478589092
2194,112756.59738990785
2195,106140.29249344203
2196,99940.9333267985
2197,120856.01449048519
2198,153440.71941377193
2199,179289.14907708333
2200,145697.2178687242
2201,149417.7581200879
2202,211793.89340219548
2203,142020.51131706196
2204,188332.26696462935
2205,120075.53113249253
2206,135208.91295525376
2207,221238.69504352205
2208,252960.6533434916
2209,239694.5999499617
2210,122942.9775301796
2211,112409.91215721492
2212,118172.25695566347
2213,107624.06719791926
2214,141500.20123887196
2215,102808.60944127725
2216,140964.51294564732
2217,69824.78341656218
2218,75182.97860665162
2219,78466.99206822336
2220,80643.93056536806
2221,314464.83903070865
2222,275431.39688510925
2223,293922.02477357734
2224,210914.20134007183
2225,123925.59838502189
2226,172730.5342318006
2227,194101.16307778712
2228,269887.82239085634
2229,234657.2190217169
2230,153494.1119994608
2231,209225.55651319833
2232,177493.4238186696
2233,176523.11826047767
2234,236781.5270884877
2235,215711.43717079074
2236,249083.2919564133
2237,303302.6099939868
2238,193844.1892709743
2239,105864.08195551753
2240,159403.57489134325
2241,146195.28102900402
2242,123813.513615141
2243,123550.32439851968
2244,104966.15334656036
2245,107752.74074692845
2246,140872.31934959086
2247,108258.51262291333
2248,128004.74652962686
2249,127335.39537228971
2250,137840.91888759425
2251,142456.807589971
2252,173920.9026203496
2253,157615.80147383088
2254,176413.0666974506
2255,173571.53082846364
2256,178181.97572286514
2257,207318.51555351692
2258,164822.85363049235
2259,171637.3376468771
2260,145530.39646890791
2261,198457.50899529346
2262,216974.9250351154
2263,388369.94640033424
2264,473872.28423843335
2265,170709.31688660613
2266,319433.16340066586
2267,349386.2052736736
2268,416064.45123834466
2269,150737.55807422515
2270,198742.218895679
2271,201888.13144540915
2272,191799.456905211
2273,163373.1439572561
2274,177782.0527557264
2275,158155.6837314214
2276,194422.83080804494
2277,185449.28145620576
2278,152918.79384182274
2279,130050.3429646082
2280,113732.84352109596
2281,165824.54726716774
2282,179973.8612433687
2283,109922.9935464068
2284,112412.03437686746
2285,141591.72187428846
2286,121878.07446442549
2287,366747.8533372884
2288,283186.66627115314
2289,371594.77358094964
2290,445220.0747400532
2291,337863.8249785409
2292,442935.2603790356
2293,454292.4858413586
2294,412891.2810282628
2295,454546.6206612963
2296,265280.66516700445
2297,347234.83804798394
2298,356002.65759654035
2299,364650.2832505675
2300,326393.957976626
2301,316912.1278098987
2302,245313.05386958594
2303,248628.25266866764
2304,244864.79749732744
2305,188940.67798781488
2306,183205.80108574446
2307,196679.40218733228
2308,235699.22706564397
2309,287026.8366738395
2310,231132.8864761183
2311,197842.4398322088
2312,173574.359519484
2313,175497.5372986775
2314,168475.77166659967
2315,173762.05515498045
2316,191271.21555511013
2317,185423.34809753182
2318,174235.43944407481
2319,181248.84803575184
2320,187127.84239957784
2321,242551.51601193
2322,180351.67150085542
2323,191002.50322724436
2324,192468.1115228404
2325,209894.25634510448
2326,181468.9206182282
2327,208619.58226814657
2328,222407.5686575516
2329,192925.34112646477
2330,177453.08289802674
2331,338568.32714009203
2332,421420.6763245357
2333,316020.72742017417
2334,265830.76477795286
2335,274196.58757589647
2336,305005.28635651816
2337,192909.7817472716
2338,248425.217854831
2339,235667.08329138102
2340,370438.9765483689
2341,211926.42194838554
2342,234704.8677534329
2343,226692.82472544373
2344,224205.4805570257
2345,231343.49245951738
2346,224911.6137502783
2347,195427.6048391519
2348,246774.29070606694
2349,182535.49906543276
2350,303498.5323199793
2351,257940.73845526084
2352,264175.1462539283
2353,258815.14121143508
2354,137446.83772453113
2355,142939.51470092402
2356,154284.21213826595
2357,188748.11930001137
2358,192800.11528119107
2359,125352.82398476667
2360,113942.88780177553
2361,142645.6301540127
2362,242394.26250460715
2363,150116.90090801026
2364,158291.99576024833
2365,214129.17035565304
2366,198892.5013441479
2367,236334.30797488854
2368,215330.71714239527
2369,220338.40403967802
2370,167657.17319037335
2371,164130.16224648157
2372,187176.6765270363
2373,272349.68493665225
2374,302869.9904335642
2375,237151.72097681777
2376,259944.02652149132
2377,317630.6884852913
2378,147571.41502060415
2379,199494.84071261
2380,144233.06915925292
2381,154171.83542425197
2382,201004.44117348889
2383,204474.972694618
2384,237349.3488665249
2385,162893.88320003357
2386,131543.1889938544
2387,132317.54599135488
2388,101693.68770406194
2389,130791.72253640501
2390,154284.56155907267
2391,146374.90184826162
2392,116097.51632393336
2393,172132.5046577314
2394,150876.61382622464
2395,210602.58759529755
2396,151700.70164720374
2397,206690.47079890218
2398,124315.2596893667
2399,58763.89116652685
2400,67611.03548218841
2401,119744.59266136514
2402,130159.3075363737
2403,145841.80018402572
2404,153486.5329094316
2405,154873.54082936497
2406,138055.11576988286
2407,122444.45858245614
2408,145559.96864928672
2409,124323.18891887569
2410,171280.72538294242
2411,115432.0274851227
2412,153060.29116196124
2413,129850.79467366371
2414,150354.7603304744
2415,130022.46185406359
2416,133651.35935451556
2417,141106.24083476086
2418,129767.68309430245
2419,123660.11944898922
2420,121855.10176944645
2421,144320.48093511647
2422,113526.42486781007
2423,120008.20915165475
2424,145498.32627286174
2425,198907.584688367
2426,134216.7876374098
2427,129157.82093758442
2428,168416.22519739225
2429,120006.47994749626
2430,132886.86861053953
2431,110087.47607090311
2432,148127.65260199545
2433,143276.4225524616
2434,141396.21580567418
2435,146901.60230216436
2436,109634.20658896177
2437,116747.72780834766
2438,120735.91119349525
2439,101891.3958274753
2440,126791.07094069809
2441,85232.11318745076
2442,95784.7917880598
2443,120615.28975033945
2444,124521.49517450231
2445,87325.84928387217
2446,131041.89835772579
2447,178970.37979459765
2448,137778.11650838162
2449,116417.6869419331
2450,147184.84945948393
2451,130297.35713256535
2452,196243.99639057985
2453,92370.24012704677
2454,129541.02746490549
2455,118834.32482517946
2456,123073.57650896373
2457,129053.41928418877
2458,138409.04669659532
2459,110066.7960095394
2460,138249.50409942033
2461,126893.4195041541
2462,130889.10915382292
2463,128441.57557587702
2464,170723.87289817864
2465,142288.5311874749
2466,120772.3036845946
2467,136354.07176555117
2468,90251.64241585496
2469,78401.25543834918
2470,185759.27453735567
2471,190903.37191890963
2472,147723.56247158867
2473,119223.18907990001
2474,91383.21576573612
2475,204391.8591410917
2476,116373.26778852005
2477,119922.05245431417
2478,153182.69606296121
2479,100115.4048757055
2480,159396.1771741867
2481,121716.24582142597
2482,129432.00468406115
2483,117088.53894625074
2484,124449.74239965848
2485,128107.82157282773
2486,151880.07049492362
2487,186044.70077826397
2488,166309.09709406196
2489,148252.82210088425
2490,142523.3610953499
2491,97733.92102936718
2492,191712.18592044097
2493,157665.15198756242
2494,151552.34076186435
2495,92412.39798606794
2496,265355.5130348869
2497,145690.9024875561
2498,114055.0418538593
2499,85383.06065390361
2500,125504.85656642148
2501,136543.95146888745
2502,140146.51469447307
2503,91673.80863075488
2504,172254.1526899309
2505,225587.83556666362
2506,245217.06380749814
2507,275244.74691701116
2508,243603.2578874093
2509,228759.6010649385
2510,228583.24642852205
2511,178292.0760424533
2512,202973.6323181906
2513,208131.0843645039
2514,248314.29044388508
2515,148595.9342012807
2516,179235.05318112054
2517,142783.51933853468
2518,150174.53256407322
2519,245966.4587810812
2520,218342.50895274174
2521,187269.88743785414
2522,217771.95704809285
2523,118187.38672829166
2524,146029.7581309653
2525,149469.0889891549
2526,144321.2881819622
2527,119925.81952883775
2528,132310.8958407698
2529,138195.8212556367
2530,125365.07491921236
2531,239339.19644743242
2532,222632.1132089849
2533,189974.16551212172
2534,240239.0972757092
2535,286272.9548959558
2536,232836.7805192079
2537,243635.17646989925
2538,181283.3473745997
2539,181930.81063966095
2540,178577.4057849538
2541,182751.4722998787
2542,167894.37606531166
2543,121030.37066859688
2544,122094.29910447224
2545,130983.36246088851
2546,132453.6593221206
2547,137352.39615080503
2548,155533.13220457474
2549,157479.35414090913
2550,640821.2203394508
2551,142514.29718928525
2552,126671.69793132257
2553,70978.7454370801
2554,101037.8502701173
2555,118298.22088791998
2556,103254.75180066894
2557,105913.35314599966
2558,147848.5306216934
2559,134071.9966407395
2560,160641.03448363947
2561,155874.36595105522
2562,139316.03904461773
2563,148424.70256756415
2564,201233.67781163423
2565,144429.12932987633
2566,164666.80366618632
2567,129002.02775933476
2568,200737.84095928492
2569,236736.08951644355
2570,118836.88409562262
2571,187957.94777487474
2572,139978.84033732623
2573,219824.40372966434
2574,281900.9821048895
2575,139633.73622833428
2576,117306.78082766006
2577,142422.1385813697
2578,83493.42592417632
2579,74073.06888501826
2580,104934.18774541034
2581,107003.62855385916
2582,104773.87769216287
2583,269967.05354345444
2584,162548.0961305371
2585,194914.72206607525
2586,211396.05509921277
2587,188111.2867077926
2588,132775.7721292449
2589,150492.0927980977
2590,200703.94124782016
2591,210146.3091297786
2592,208735.61130410843
2593,255756.40714846202
2594,187703.682103215
2595,208254.94881189207
2596,278114.0215357073
2597,190848.03911454015
2598,293624.8073750193
2599,323501.5373349383
2600,140462.105154335
2601,139388.1313289405
2602,83556.01901454938
2603,95286.26813450892
2604,89935.306084778
2605,77041.0845774285
2606,143494.67555139796
2607,186405.07673503668
2608,191666.886183477
2609,167241.47408545576
2610,112866.02676463408
2611,111603.18582895126
2612,153219.46192570427
2613,127562.67631410174
2614,127796.17509652245
2615,148615.41296457147
2616,137190.0417718492
2617,177622.81714134914
2618,218375.31138632493
2619,193000.48083480648
2620,182234.38417864568
2621,174579.48277087323
2622,172861.4746551934
2623,242288.021188273
2624,305318.5435734141
2625,285214.6826127248
2626,175650.26309043652
2627,171278.5529178931
2628,512944.424808066
2629,537495.7659600325
2630,421882.29645535536
2631,474842.5277197169
2632,449275.1708076539
2633,319607.4560393315
2634,413718.5832498298
2635,157171.83857334184
2636,182490.88341061625
2637,176361.2592837299
2638,258972.3800208702
2639,194002.7401592258
2640,152895.68225245425
2641,109832.14037844788
2642,179656.31729339348
2643,105871.22279502125
2644,128342.84009537804
2645,113363.68946834939
2646,100754.54441753274
2647,101283.73953242513
2648,142486.20030614594
2649,156162.51079964556
2650,136309.34791838474
2651,146951.40598002702
2652,400654.0952581931
2653,264375.88026247104
2654,253467.14862881362
2655,390208.7091539771
2656,323894.3099363378
2657,334242.2748498761
2658,307137.6888662508
2659,326159.2528804672
2660,381355.69112285995
2661,337556.01089527475
2662,366597.91345860396
2663,283564.0764809599
2664,281129.8886108459
2665,330256.55203963723
2666,287600.7663969087
2667,174252.0542752438
2668,178130.56663930067
2669,175915.69043821777
2670,275480.5890062073
2671,178320.56408362946
2672,191522.17806939123
2673,195575.48064829852
2674,189301.589298455
2675,185411.91054050013
2676,193803.84848069894
2677,197562.90845320735
2678,250754.9690928513
2679,271443.2487706805
2680,298737.0244826237
2681,414257.96474866103
2682,320991.98053699627
2683,529405.6308940215
2684,338768.68262464105
2685,309653.20632348
2686,241121.62933465422
2687,309571.5421340979
2688,211032.25285551068
2689,217445.72947326704
2690,422838.3373691333
2691,192376.64017940516
2692,144055.00737425647
2693,188343.6238586519
2694,136289.15805860766
2695,191385.2281122639
2696,183056.81491667265
2697,180668.7699626728
2698,175850.45455882116
2699,171070.31937656295
2700,163759.32660317252
2701,164591.0773807264
2702,124237.4514224437
2703,131138.0683673247
2704,145327.3353349606
2705,124087.96262858115
2706,123440.76145911132
2707,126942.20505866528
2708,134093.22441906884
2709,112662.52723119155
2710,132762.02969616547
2711,265699.7797064919
2712,374905.949881532
2713,175014.98676134198
2714,153614.49417773547
2715,171901.95124378323
2716,147026.01723031525
2717,183278.8345539954
2718,223605.99580068444
2719,148408.4487828926
2720,164184.67275270968
2721,136716.9338207946
2722,153461.0365640571
2723,145428.46052356824
2724,128477.29418204044
2725,126599.73453100161
2726,143193.688292111
2727,178777.07165952542
2728,179225.9439567324
2729,154357.2848704215
2730,147448.29778921272
2731,121216.18826949058
2732,135840.19630424713
2733,159346.67724023154
2734,151460.45141175634
2735,132095.81234924315
